dataset,session,animal,severity_type,severity_value,severity_unit,replicate,mask_seed,n_units_total,n_units_missing,n_bins_total,n_bins_missing,mask_source,mask_file,mask_hash,protocol_hash
Allen VBN,1049514117,521466,UNIT,0.4,proportion,4,1309346522,,770.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,95d735a6d7777f12805b9350bbee1f65a687452347c5a01baa0bc3a149646f1c,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,UNIT,0.5,proportion,0,281006633,,963.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,f111497cbde78b9ae3c04abc998a22b50937f83318ab1d9852b5b4b55dc4dd83,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,UNIT,0.5,proportion,1,2139858914,,963.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,af2d54905844b10ddec07859367c61884d07caafc1bbbd3df369c2e4cef11f0d,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,UNIT,0.5,proportion,2,1036190129,,963.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,21e7f9bb9450a61e91fe87d007a926b9dbef12aecfab923dcb9968b9ef0c12b0,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,UNIT,0.5,proportion,3,1815866136,,963.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,c04998cbcee88f83dd25244156eba6344fafece3e12b1e65f670eb954bc60a12,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,UNIT,0.5,proportion,4,2765048893,,963.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,49397979d7009cb8a15c7f258942c8e54f1d34cd3cab7bed19dd804f0ef36f58,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,2.0,bins,0,911208409,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,d5860f055b2832baea55ef5f533565e177febd9e5c6ccef5aa9b5994c26d6b06,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,2.0,bins,1,3836342499,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,c6de63aa75ac942e15d87172188f90b6c130dbb9a0798336ff03f569aecb22d9,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,2.0,bins,2,2665022939,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,1971c0050ba70efabf345be2aebb754ab3de33fe15e9c89373f187bdf68cb10b,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,2.0,bins,3,987701191,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,ed325f7ba47c40504cebf554cc418ebe17aa47c480cf3cee24296f0a5f26427e,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,2.0,bins,4,3793194449,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,01270dee8914ab986bf164b7c5d78c510a8d97e79034c2554368226a76e99411,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,3.0,bins,0,139151091,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,1fac3d2557a059787efa635ed496ba4f0493cdebbb6e61238c3a5430a0631ab9,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,3.0,bins,1,2691319331,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,b6d5479645993f13d74d8355da508174368939b1ef7d44139d6b583a63337a6c,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,3.0,bins,2,4195086445,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,819027c90fa8edf1a0eded4b92bbe107211a4638b3f448f90344a989f2573b62,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,3.0,bins,3,963415623,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,89964dcbe26ceb74f8882a2d86b6f93aa4b7ee63f6913edbb53e146363b0055f,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,3.0,bins,4,4044201838,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,bb37a83ad6e62625b8e4685641582d09d5ad813705b887a60a09b664aa10f6b6,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,5.0,bins,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,8a292ce8a4c6522d94a7f139e71a7b3f55a196d1b74cec00152e503950cefbc7,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,5.0,bins,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,b39aa780e5a9375856775fe649663c3d699524fb304327c33ffb098649de4cfb,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,5.0,bins,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,6a23a953faec2f4a100a103df18bbb53ee9dfe99e81448fe4872c3ebd6a7e079,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,5.0,bins,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,3c565fc1df351d1de2d9c399b5a8830a1540785ba3de133b7d99caa5a8f3c685,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,5.0,bins,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,64184b537594f810ad967a02982839a308e211e3cfeb1c20ab041ec62304f400,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,7.0,bins,0,2790507859,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,8fbd1fa9a3aa07fb22995f42eb4e1d69773600b3b55d528710f717fc7773f162,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,7.0,bins,1,1094496671,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,97c06f66443975d08f9dfa751f40b8d74c7eafb89551ce5f0a44ddf6c960655b,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,7.0,bins,2,674892275,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,ccacfac2b5e6ae4bcef00e1bf7d6313204d9bc090c0f3edcb86a3f181a0039ac,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,7.0,bins,3,2878743452,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,0686b5703a2a91f83eec4a506ea42dd4eb80c27d3e7ced79989502c4b8f53bf6,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,7.0,bins,4,947464058,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,a356d5fbf354e26572d58c2594b675cec0d1d65718aeda104d6fc42d6b50685e,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,10.0,bins,0,2790774027,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,97e8c04be7ce4fad5fc0a3e63df420deeae950c89da73e90abe2a31c3c226a53,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,10.0,bins,1,1939917520,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,c68f6ea5c52e72383f18ea038d57f4acb4232f1eb8ec117b641a233702c6b49d,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,10.0,bins,2,3502316806,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,4377abcfe174488213edcfb044ea6b46a297e6ae3f7e3f0ca63792bee0467222,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,10.0,bins,3,1982891466,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,1fb73155778e8f70b52a5e49bce6fef8010d4e50dfe8cea7a01e703d1cecea1d,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,10.0,bins,4,3695874616,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,b4880770e381f3b3a52752d7c59ccf034b10c66afc3cb3f51ca9729606aa7f09,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,UNIT,0.3,proportion,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,UNIT,0.3,proportion,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,UNIT,0.3,proportion,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,UNIT,0.3,proportion,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,UNIT,0.3,proportion,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,5.0,bins,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,5.0,bins,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,5.0,bins,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,5.0,bins,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1049514117,521466,TEMPORAL,5.0,bins,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.1,proportion,0,2673285555,,192.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,7319ed0f0a4b660e0932a0b99a014d0376394747c4d388541421700f71d0af7a,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.1,proportion,1,164433867,,192.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,4442161fc8dcc50a02587dfac722c6ea9825c1f93a0e574d0b65453c5296dae5,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.1,proportion,2,867080201,,192.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,e24745a968a79bd97d0acbc3be92e39a70ea4792cc01c428289948e587772e38,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.1,proportion,3,1078248235,,192.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,75c65601623863a40dc23776e61308c372dee67d941d8ac5ab3e0af294e63055,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.1,proportion,4,1306350828,,192.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,3bf5ecfb2a90b31879cad390cd2f0a139957267dc090539a365f7d1fbd7389c0,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.2,proportion,0,4155553732,,384.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,30a81e0db4c1939defe2ed368dbd5f58b4125434894f4af0c30d8c57bdb521f0,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.2,proportion,1,2169062951,,384.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,bf6113f0c7e3daf81c522854ef286be2b11a14b225fdde8344d97b50db9df3b6,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.2,proportion,2,846229667,,384.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,0faff91c7f0a8c74b1cd8856e5741df6614cc1edead2e4ad023de9c8bc3d8af2,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.2,proportion,3,3133597895,,384.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,80ba2eb658f52a516ee7af84107edafeba61f6ef864c72e02f9acc3aa0525977,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.2,proportion,4,1230647490,,384.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,a0aa9be4e1b3d6402d254c0a0cff3f93e4ba21fb4afd27be6ca945da5001fe39,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.3,proportion,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,28e7f235005ec14daf3adf21db44bee318fe6a72c611fbba17070d457569c6f5,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.3,proportion,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,c01d9d035b71ce03a115cd3a94b5aaf49cb7cfb3def7d88cea82763ad545f542,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.3,proportion,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,5bba40637fced4e041e87bd93eb37dbb0b6dca9e9f734b0a2028630a2066eadc,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.3,proportion,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,99b389b8480d9ecc588d5216a013949e229c9955e863d1bab4260b216d0b6e48,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.3,proportion,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,644d17817f2d7208dbf303e84a9048f7f857efacb693af0433588423bb6c936c,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.4,proportion,0,91503102,,769.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,da48bf8af41909d5f58342db148372050e9be2cd15ef8ae50b8907a4769c0bff,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.4,proportion,1,939912440,,769.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,a96ae7b1950c2a18a17d210348625daf1c17094637eba3015b55fec584d2cae0,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.4,proportion,2,2133728353,,769.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,50a76c4eb257ae55370076b1f90a07b41b4e60973b1cd3b669569af50f7a0723,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.4,proportion,3,2753635531,,769.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,79493de1d39a026c2af20ccdc75034b171e135f51abf2ade04e8e44dd7ac6b58,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.4,proportion,4,1442388163,,769.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,da23442f478a0846113432854c47721881fc53cb9c670c58bb33a0ac48a68404,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.5,proportion,0,2812350563,,961.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,a37da571b2d3cee05674349903609efbe1b28785378afa5f262442d0062c1af5,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.5,proportion,1,2647637034,,961.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,469dcb49862edd7cdf929752f2e361c24604d3018db10a33642d11f9c3e23bb2,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.5,proportion,2,3208278914,,961.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,d582e33807af46cfa44b2b323c3ec8fc63b5f8da36bff834422e53d2700d9d42,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.5,proportion,3,965278943,,961.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,2e647df7c28cebf2677a6ab8a20fddfc81bb9e18277831439ae707078564be2f,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.5,proportion,4,1351304426,,961.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,3c1532b6f235931ec369b405a60f326d65ce4cd375600d00d61f2e8af4d3a865,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,2.0,bins,0,3358851794,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,3b2ae8dfe2c6905ffcb3f746da3e772291e774e66c8b6e043b2a07e7ecdff60a,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,2.0,bins,1,1652647506,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,ccbce513e4060701f6834ce66f68e4002e8454e06a28f5a09962e8c5f774a2bd,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,2.0,bins,2,2328197899,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,bfd917f9f15f62756285a614208a939fdd42d5f63cad754eb110380e71949063,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,2.0,bins,3,3574095551,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,9b17011bebd014fb2d53c132144e7824f325d9d112ec92b8334059906b9c4c29,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,2.0,bins,4,609168095,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,02618dd04f548664e79e869b63dfc2cf20e6ffbfde44a305706b6570521cb41a,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,3.0,bins,0,3799498276,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,d21c98025dea3b7100af0bd5d2f6061fc638bd12bc3fa15e5f99c98785afe327,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,3.0,bins,1,318302741,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,1cfd575d869b9083a3f870e038865a1ea23d4254f93ebe06bef212c1bdd7101a,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,3.0,bins,2,2487087678,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,07793c3a5f3988608acdf0537d86db9860a6dc5b3247df1de43caab7cc7a3b62,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,3.0,bins,3,2218321813,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,d2193f203012fab95d68f6c27c8cc0527be5e708321410f204b982c9c18a18fb,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,3.0,bins,4,1340009400,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,8a8589bba3e27e026fa1a16a8a948554aa12ea0a4458853b313b9df7c75d0728,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,5.0,bins,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,bbf23d4ab7b6a4379c85ddebe09bb0154ab25b8a5f9260a2c4b6edf2603f486c,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,5.0,bins,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,fec041f3f583fb4c0e93598b42f8b710087aa1f4cf26dd37fb9cad5b0c10115d,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,5.0,bins,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,33bbf15aef13fe2a5167e5afd479dd15e0e2715344f6d1ea2a787eabd576caf0,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,5.0,bins,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,d94b71ca3bf9fc505bdfefa4ac7dbe2bd1d5c392dc7c1ed2beabbd30c64b4e76,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,5.0,bins,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,0e2c7e2f8efecd28b5e844167c2d47f6f27645a27dee61f7aeaa5e117eb77068,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,7.0,bins,0,307236009,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,88e10f4fda863c69eab9993184c4cd0b16abba922145bac6dd9115e74a41eb8c,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,7.0,bins,1,2535761982,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,56f22d163ca56f3d6027bf32c5c9da876a0124bcbafc2428f8296c52b9be561b,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,7.0,bins,2,3337709834,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,2f3e2eac6530bf76ef4975f2fd8142425c7422f802cf62d040dd5d3408989b72,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,7.0,bins,3,1372571284,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,59ef3bfc6a6e84242fbe9ac580ac0c66da1b32008968c09766b651b057027c7a,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,7.0,bins,4,2512040560,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,cac56fd4c49b1b1fbadc34fd9455e1c68eb47cb1069c69b1792cee09e260f10f,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,10.0,bins,0,1874121333,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,a9fc2c9091c83fba98827efd2a9cbced021ba1081e4f919194e7ffc3270d47bc,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,10.0,bins,1,2610993704,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,043e31aef2b5ff696418cece8a580ee60bb8f89568a238439941d46008b90c75,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,10.0,bins,2,3778124998,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,0d581764fcdd61c12120a9c30877bf2136f30cbfb56cf8ec80631c4cedaadc27,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,10.0,bins,3,2420186631,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,4835426dc6f3d657be4170978368377415eefdede5a35434fab8d358731d37e3,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,TEMPORAL,10.0,bins,4,4028583829,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,d204cbf5fd3791178ed4d5450463f1207820852e690e8979c7d8549b8cd3e825,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.3,proportion,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.3,proportion,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1051155866,524760,UNIT,0.3,proportion,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
